Time,Prophet 30d default,Prophet 30d default no_ex,Prophet 60d default no_ex,Prophet 120d default no_ex,Prophet 240d default no_ex,Prophet 240d default,Prophet 60d default,Prophet 120d default
2019-07-18 06:00:00,1142489.600331848,1116397.1963327199,1091024.3601768638,1109390.9697250025,1114392.6294374978,1137618.3819126706,1115368.8011603246,1131266.0816418345
2019-07-18 07:00:00,1290795.6315028518,1185093.2519591805,1157412.5912122894,1175034.879347024,1172871.6703847584,1223618.9527136544,1218964.6723460571,1235722.8180955825
2019-07-18 08:00:00,1307740.5691546206,1277594.7864085264,1250019.6442251224,1268047.243919467,1254288.6165678245,1278208.8338038928,1278773.443826984,1289272.8960364147
2019-07-18 09:00:00,1368263.346641312,1365084.2000873014,1339799.9084760833,1359451.4221174605,1334059.7386949323,1343837.8928015318,1351419.2641209415,1360115.9501329097
2019-07-18 10:00:00,1420678.245869735,1420137.556127319,1398181.8153513176,1420349.1418129224,1387684.1301236474,1389069.1131253466,1399442.1033228184,1408660.037041992
2019-07-18 11:00:00,1439481.4395352756,1434622.0300906193,1416104.9680674672,1441265.8581613963,1406761.8557063625,1403093.4784512883,1410861.1403794868,1422829.739056445
2019-07-18 12:00:00,1438025.6308291405,1422882.3692787038,1407803.785130236,1436229.275474428,1402607.7119814479,1403309.7012050198,1418943.5720315946,1431915.2119039167
2019-07-18 13:00:00,1424785.5608863966,1407796.564943934,1396368.3833364104,1428299.378717224,1394674.4280017545,1396394.2975633817,1413328.9313696302,1428886.622469732
2019-07-18 14:00:00,1420101.8780462933,1402083.7671547418,1394121.853963913,1429619.477188597,1394166.0807639845,1395847.4325504405,1412846.4162646157,1431311.3656149777
2019-07-18 15:00:00,1406395.1395590948,1400705.3982333215,1394808.7531060278,1433352.7716615233,1396837.4177555877,1391135.9469518051,1397002.7653738745,1419853.8665610359
2019-07-18 16:00:00,1397049.3575162147,1389418.8506934282,1383063.839964954,1423320.1894345186,1389969.4912633842,1385953.129970334,1385868.5397425524,1411160.8251488933
2019-07-18 17:00:00,1360795.8267576352,1359959.4036011354,1350808.866241977,1390939.7053876603,1365652.191828763,1360631.7117898087,1349362.1310764533,1375042.0622014157
2019-07-18 18:00:00,1334300.0091786669,1317512.2934536166,1304963.9134040072,1343409.6274119932,1327795.7884871454,1332409.0844657593,1316089.0452874796,1343049.7291016388
2019-07-18 19:00:00,1290441.3758871958,1274840.2993542936,1260418.1563086759,1296633.5068610674,1287494.255358318,1295208.026990353,1274769.7555373362,1301487.9981861364
2019-07-18 20:00:00,1254547.7313260054,1240448.0559766623,1226575.453612187,1261175.5045254086,1252780.624231405,1262456.1730893627,1238514.5750055518,1268058.8449421565
2019-07-18 21:00:00,1213730.370415309,1212807.7016741098,1200946.7477670538,1235159.4036294527,1223267.5770578845,1228732.9457447163,1204828.0476754806,1233466.342009998
2019-07-18 22:00:00,1193267.542296545,1185225.65655898,1174944.6820231804,1209793.0437003,1193996.127339399,1204692.5646619399,1188709.7556898603,1217717.6834452164
2019-07-18 23:00:00,1167549.12218346,1154777.9473669005,1144442.1093112666,1180235.0917941553,1163043.4918080838,1176504.9771506637,1163288.4549523569,1191755.9857632206
2019-07-19 00:00:00,1115727.2444008752,1124043.8040685644,1114382.2918410292,1145628.9133756754,1133801.1516124671,1142067.1556062896,1119158.3396580112,1149561.2092846455
2019-07-19 01:00:00,1075018.507537567,1101179.9049180052,1090253.7584353713,1121327.108971686,1111995.289468628,1108562.8339038852,1072630.5532739453,1103200.1968550535
2019-07-19 02:00:00,1058766.230587114,1085268.5308792316,1073424.5036957632,1103858.375120223,1097321.8589048698,1093091.7650575298,1053618.1605955637,1083776.626962062
2019-07-19 03:00:00,1058601.878292736,1072424.502392502,1059449.0736150802,1088870.1908596503,1085719.7659848663,1088453.0697856739,1051578.4041884267,1079000.6902358579
2019-07-19 04:00:00,1057450.4497909192,1062635.2024302795,1047609.5048181425,1075402.7428651499,1076410.8673265679,1086639.5609062663,1056155.0510330887,1080513.8006873373
2019-07-19 05:00:00,1063946.9115994738,1066116.3012068523,1048269.493350999,1073601.3885883274,1077973.2285965886,1094318.9584321463,1061975.593457566,1084492.7767437114
2019-07-19 06:00:00,1094816.0942778504,1098712.3398661134,1078412.625468776,1100749.264640952,1104693.794048585,1122508.8967132512,1090572.7765012707,1110835.3475874534
2019-07-19 07:00:00,1164475.491569264,1167813.708193677,1146661.4648441188,1166354.9575208193,1164133.8284283082,1182138.0336472602,1156684.7055113765,1173877.0457381443
2019-07-19 08:00:00,1254999.3303998169,1261067.2269062586,1240951.6899095017,1259324.6255091815,1246635.7227868661,1259566.7194590312,1241668.95320776,1255304.0100905572
2019-07-19 09:00:00,1338817.9056606458,1349763.9429725804,1331781.651479563,1350570.5285629646,1327571.8620356845,1332320.037656309,1323404.8118178514,1335668.8321028946
2019-07-19 10:00:00,1390534.1342912915,1406372.9603473616,1390614.6297654158,1411214.463930272,1382389.2174012181,1377874.0863979035,1375214.6063814908,1385437.3351620962
2019-07-19 11:00:00,1396433.5841234024,1422493.9910369155,1408777.2126283452,1431880.9320862417,1402642.3481223844,1385821.652685124,1373353.9978718453,1384079.891791071
2019-07-19 12:00:00,1383659.770568642,1412236.1623384445,1400858.7058577335,1426661.5942204301,1399612.8974659569,1378689.0416739215,1362341.5461936851,1375186.483793585
2019-07-19 13:00:00,1365612.0776971914,1398434.2279258582,1390000.4434817268,1418578.283234261,1392725.826687924,1369467.8647990762,1349866.5064931319,1367194.5355958596
2019-07-19 14:00:00,1374003.8198835952,1393940.4367636046,1388326.445805328,1419671.0887663134,1393151.8654193326,1377901.3066782954,1363437.195501116,1383068.006111205
2019-07-19 15:00:00,1382334.8465923003,1393848.1485221772,1389394.3895248696,1423029.1594823448,1396603.4200126112,1387277.2307520378,1377765.9840136734,1397452.4938421212
2019-07-19 16:00:00,1370795.4064779999,1383868.561844842,1377837.7291383217,1412480.5186103655,1390317.048895995,1381570.0406115782,1364277.393921865,1386027.1085689408
2019-07-19 17:00:00,1351999.9583681836,1355494.8730969098,1345678.7286798698,1379490.1815488734,1366344.8215746838,1365787.6425017628,1344747.539254772,1365684.3610359519
2019-07-19 18:00:00,1309155.513410597,1313626.6269195902,1299821.168265015,1331255.8948051983,1328566.6904199696,1329768.675369538,1294236.5122143552,1315426.62617738
2019-07-19 19:00:00,1276095.2021098274,1270879.1882060573,1254933.7744600037,1283593.2345300752,1288045.8305723032,1298022.0700360334,1263416.979560577,1281282.857142251
2019-07-19 20:00:00,1236676.485973378,1235803.9874193475,1220157.8159588824,1246942.7391314919,1252776.6302304433,1263601.3285033442,1225439.4255061636,1244151.7242557583
2019-07-19 21:00:00,1209449.4777568122,1207015.002917331,1192949.6802488836,1219360.8602133768,1222328.3498544374,1237518.5853967606,1205834.3596943324,1224517.539917136
2019-07-19 22:00:00,1188300.144206259,1177912.0071931337,1164940.6201626135,1192082.7191499905,1191706.704849155,1213342.8448463841,1187287.0177721921,1205512.523380982
2019-07-19 23:00:00,1155367.660642568,1145559.8812942654,1132282.936722074,1160334.0564813663,1158973.1445579499,1182014.6387722574,1155470.5218663695,1174564.5233491487
2019-07-20 00:00:00,1078443.6240077256,1119674.9496012623,1102383.2188374803,1125954.0107741982,1130157.4463880206,1101308.7286879648,1071935.9822416573,1088986.9422464522
2019-07-20 01:00:00,1048061.8126597538,1094090.5850460893,1075622.683759174,1098797.2864289156,1105715.8059777725,1073867.2930356883,1036822.6130177218,1053463.3982591263
2019-07-20 02:00:00,1034875.6921508589,1074987.6560848572,1055809.2782799096,1078121.835142925,1087961.8980784735,1059448.0024900525,1017073.1813465407,1034229.1443043759
2019-07-20 03:00:00,1030063.928861245,1058501.7910406995,1038391.1692819686,1059572.254872802,1072846.4163491598,1053407.1314917265,1019246.3082956491,1032115.2744440925
2019-07-20 04:00:00,1023521.3193175497,1044720.4000748171,1022570.85212524,1042201.8636163987,1059621.3631476099,1047008.9550720033,1011737.6963507623,1023291.0181428087
2019-07-20 05:00:00,1026164.9173764659,1044020.6486380915,1018768.4176310198,1036168.260347331,1056900.4369304578,1049777.7154418349,1012030.3173950764,1021659.1885767491
2019-07-20 06:00:00,1051304.9237914132,1072381.8375815912,1044168.3997820494,1058745.8880635023,1078993.449234097,1073688.3661183692,1035359.6418335444,1042543.9319855965
2019-07-20 07:00:00,1110510.2714333527,1137188.2390671016,1107599.4860771059,1119418.2719192735,1133465.0702455544,1125857.6920593642,1090321.3049188873,1095266.7177866506
2019-07-20 08:00:00,1194138.9099566443,1225900.814789381,1197026.6637305324,1207085.0720478275,1210655.5697217984,1197925.1777807833,1169031.9645581243,1172128.7793539008
2019-07-20 09:00:00,1271276.1375363688,1309546.5805238886,1282749.047659309,1292708.399011089,1285955.1096547528,1264169.367322215,1239851.5296337856,1243043.698340666
2019-07-20 10:00:00,1323872.2975873617,1360444.025638461,1335953.4302794083,1347519.3113861384,1334864.3943643526,1308989.7206300444,1289056.4088498554,1292843.804365462
2019-07-20 11:00:00,1333601.8496879158,1370292.881877232,1347854.5355096802,1362268.6180554084,1349020.1301815114,1319007.7279574275,1298253.6033867076,1303994.5112091824
2019-07-20 12:00:00,1320462.4979354306,1353515.3100717159,1333219.1830591422,1351133.9455394289,1339789.0164891812,1310362.235692014,1289471.235250526,1297504.8052531546
2019-07-20 13:00:00,1305174.9439118537,1333274.840022445,1315548.5642752068,1337157.250776028,1326661.435882672,1300071.584859056,1276199.1315901373,1288516.093501082
2019-07-20 14:00:00,1304131.1614960118,1322561.0115199746,1307258.1504082305,1332360.7763646946,1320852.052717553,1301182.6228636606,1281339.731090726,1295435.6249012593
2019-07-20 15:00:00,1301302.9630059418,1316358.8108641221,1301949.1496661592,1329835.0796160584,1318113.7652565646,1301797.7116403074,1282352.9169702807,1297462.7316147068
2019-07-20 16:00:00,1295032.8614201895,1300163.7720705,1284091.1985616465,1313467.1695930255,1305740.5744935984,1298078.1378697848,1275766.0123982448,1291877.8121465987
2019-07-20 17:00:00,1269044.1763310481,1265362.0477017784,1245548.4897077198,1274828.4810007126,1275863.9887305018,1275660.985878341,1248418.8696196352,1262034.3214934499
2019-07-20 18:00:00,1217266.5554047327,1216979.4923123787,1193265.7001414837,1221225.8861790798,1232452.6951539959,1234187.9826718213,1197377.7643668193,1210888.5912393038
2019-07-20 19:00:00,1171326.0798492364,1167942.420168218,1142166.8886156403,1168549.2323111987,1186650.593312415,1194422.034149003,1152213.1687582745,1165993.794310576
2019-07-20 20:00:00,1142375.229090522,1127135.9952009753,1101712.8942965507,1127278.1340298543,1146517.6485844806,1164853.4024730083,1125556.6163178824,1138542.8167763178
2019-07-20 21:00:00,1114544.258205685,1093389.950712135,1069579.5170010189,1095502.6779292482,1111679.3159981654,1136521.8663760088,1105631.0109486503,1118343.9197804334
