Time,Prophet 30d,CB Model 30d,Prophet 60d,LR Model 240d,LR Model 30d,LR Model 60d,LR Model 120d,Prophet 120d,Theta 30d,Theta 60d,Theta 120d,Theta 240d,CB Model 60d,CB Model 240d,CB Model 120d,Prophet 240d
2019-06-22 19:00:00,1169152.185023221,1170206.3602829287,1179935.5932049367,1173293.928553829,1164459.9446582836,1173537.887225347,1183454.124939919,1193191.162333146,1323929.2556554477,1323798.5308909542,1325896.9978677025,1321260.4792029466,1172598.779544372,1176280.6515790848,1179077.2964623435,1209849.3906428502
2019-06-22 20:00:00,1166611.3925102295,1143326.7846355403,1176247.5919812368,1146457.3639469976,1138058.3844875454,1146827.3386011312,1154952.1222897489,1182260.646715619,1281660.0996222824,1281204.43453297,1282534.0398154834,1278638.3474623987,1145614.8308123387,1151740.5680078361,1151427.3628013034,1192020.8938444501
2019-06-22 21:00:00,1161607.7238906308,1122710.0719911873,1169431.989003931,1128719.0343719155,1120709.1820454695,1129140.7178371507,1136028.3528583036,1170958.6788089965,1250946.6112534737,1250336.3691963563,1251525.3309685397,1247649.4834373884,1123824.3135667755,1130721.4230218322,1132770.945258709,1175559.2980728985
2019-06-22 22:00:00,1143455.2661448254,1104141.0691648596,1147739.9690798717,1112200.3921808866,1104359.4241770336,1112448.9167297967,1118812.879107831,1152369.9360204956,1217841.3589771295,1216973.2457337803,1218762.5236115842,1215233.1442326058,1105563.176457606,1111939.4678257538,1114186.4684063792,1154306.0678021356
2019-06-22 23:00:00,1114488.3791874077,1088590.5553607398,1115590.1484014,1089376.566241691,1081182.4289140087,1088927.2478468346,1095168.497743301,1118977.3159146921,1184108.4187752586,1183128.1667662822,1185959.782917494,1183773.3140391556,1090391.5263441205,1090003.0605976784,1093233.0938790864,1122891.2505582515
2019-06-23 00:00:00,1105592.1075588444,1078799.21620853,1113009.2383615251,1077315.0609650682,1074235.8412892593,1078349.5883995865,1081361.198503884,1105040.8591836372,1086189.2555386615,1085280.4690997095,1088083.0896201464,1086074.7352792872,1073432.2271002575,1079518.26271379,1082171.0264382376,1090242.6877676954
2019-06-23 01:00:00,1075738.8379284858,1057877.5839543075,1088086.6056760065,1056223.138266337,1051854.6475799817,1056373.4935306795,1060177.0965452124,1086227.233759139,1062342.2863819038,1061555.28602775,1063436.7765066992,1061536.956835159,1056863.9747868432,1058238.0669429286,1063927.397008026,1069252.2097770397
2019-06-23 02:00:00,1065638.0819222215,1042728.8182113215,1075490.8965688539,1037058.2384500877,1031260.2580526632,1036296.3664208974,1040662.2762550374,1071073.1045611582,1043456.133267981,1042602.7887521992,1043759.8125372513,1041578.2816485892,1039444.8406198502,1042607.8885514006,1049664.8907181292,1052714.5618562102
2019-06-23 03:00:00,1051624.3105790555,1029491.5922664226,1059828.2832344638,1026966.6929742129,1019544.2933441489,1025250.1216052871,1030027.1711449234,1058479.5767696488,1029791.6258306324,1029117.9681204957,1029919.4783363258,1028220.0067055341,1030874.8148550324,1032479.9199935322,1039052.200804003,1041441.316349119
2019-06-23 04:00:00,1038355.8264783376,1020493.2168120567,1050021.743792091,1021930.073938631,1012500.8289140632,1019014.8270284007,1024177.3620439835,1049227.3732489909,1024655.5737429899,1024121.9437958159,1024381.3530914785,1023070.127805733,1025677.6968545201,1027124.1766783586,1031306.4592124219,1034220.4288498968
2019-06-23 05:00:00,1032010.4908802084,1019546.5393310518,1044011.0780088005,1020911.5265434395,1009660.8518399847,1016972.9487150004,1022326.5049650293,1042843.9134177762,1031497.8143528752,1031157.088103857,1031404.7451776679,1030728.9379221725,1027407.2030367297,1024442.9147901161,1028731.3386452575,1033187.3360723165
2019-06-23 06:00:00,1028126.1096859091,1024983.2830711182,1038089.1637421974,1018565.2490128612,1006471.1976718483,1014253.4572012072,1019627.2371487088,1039046.4734723377,1050663.1362907747,1050994.9481875598,1050993.0980118054,1050092.01474713,1030563.6608833665,1026835.7174840695,1034459.7251351367,1033482.1054750584
2019-06-23 07:00:00,1028652.2702210085,1039456.6893413868,1035381.7650333856,1029728.2515981388,1017479.5233246317,1025692.3971529035,1031039.2550071444,1043211.8048448283,1101325.0085293425,1101323.2686388649,1101323.2716125925,1101328.0431091283,1044071.8205757707,1037166.0248835761,1047297.2459648624,1037493.0821671686
2019-06-23 08:00:00,1056314.6259702272,1061231.7203502068,1054692.2913574146,1067471.1349543505,1056020.9704938203,1064560.393449511,1070176.549069663,1058257.2527978944,1193846.881730136,1194183.1398362191,1195127.9891775353,1197513.1118494892,1072626.6783112774,1063078.9757464086,1074281.0944389927,1055549.8001981892
2019-06-23 09:00:00,1073906.3936857102,1088488.6623226276,1063831.9399288353,1104365.2672433762,1093746.1331335925,1102723.5396529888,1108288.0130488183,1075035.747116215,1276023.2929369071,1276844.9063533938,1278572.1675126355,1281910.2909027734,1101335.1803173753,1094497.7395839335,1102688.7948664078,1076396.5275840226
2019-06-23 10:00:00,1084593.899032461,1113703.0915985263,1072087.0039876373,1133048.6109918875,1122842.4872708262,1132422.0230293595,1137936.1118350509,1091405.9624722165,1328738.5749180869,1329502.6145100233,1330989.6227601422,1332979.7079326701,1124867.2959857064,1120436.3183613936,1130714.0076574483,1095141.673574707
2019-06-23 11:00:00,1093591.9838308075,1126811.8806084828,1078590.5590017498,1143944.7394886564,1133655.741276615,1143693.175918459,1149334.7978690502,1098327.4156894146,1345832.0076091816,1346588.4958807486,1348604.0592771145,1349639.1993881278,1135157.3427959606,1127973.8415490969,1146224.0058684018,1107770.5458116853
2019-06-23 12:00:00,1101578.6432533998,1132883.7883622919,1092847.8884920157,1137640.9236898404,1127133.882303721,1137242.5140432033,1143201.9031082303,1107964.7473116529,1345858.8419672383,1346398.760842962,1348873.5126444201,1348934.3115533278,1137374.167785552,1131564.8728125505,1148493.3186530669,1110432.2351341639
2019-06-23 13:00:00,1097276.8673849485,1132335.9543669333,1092786.9456722739,1129735.4229717127,1119389.5316957438,1129068.5926193476,1135536.4223503645,1109848.5879530762,1336875.1465139317,1337446.5103697446,1340491.4044972796,1339525.160835398,1134040.953660135,1130584.07096563,1145764.2867467352,1107797.1135880726
2019-06-23 14:00:00,1110393.193816813,1130648.5823045883,1105704.6411928097,1138205.0697457688,1128209.2189028705,1137499.4343114456,1145030.9338901597,1115973.6063608904,1345722.075731021,1346417.6477740032,1349715.3849158774,1347259.8231063785,1130938.9337922097,1128169.262119263,1141954.673597148,1108583.6946947426
2019-06-23 15:00:00,1109266.7718921835,1129210.625032734,1109636.2689394504,1140086.4350523178,1130476.664127564,1139284.7720571598,1148016.7764593326,1120337.4336943883,1345419.95923681,1346014.303835149,1349170.589625922,1345621.647480603,1127545.7400981835,1127382.0308924597,1139646.521600674,1110825.545807041
2019-06-23 16:00:00,1109578.9406413196,1124306.4994387983,1112821.8070834377,1134763.95393067,1125573.3467985662,1133941.5956780228,1143904.7960188445,1118340.194520221,1336524.9691421667,1336642.9286088035,1339267.0623785653,1334971.799628265,1121378.5639246462,1126290.2421935054,1136613.7258486345,1107937.1363377539
2019-06-23 17:00:00,1099324.8169826397,1118728.5523966688,1104908.110566838,1128208.057409474,1119397.2614426205,1127465.953841436,1138082.4744150494,1116045.0966946455,1311984.6430621108,1312305.295132506,1314024.9985583504,1309798.9242013092,1116724.246410493,1122332.1941350708,1129092.3520294696,1108666.1929779747
2019-06-23 18:00:00,1102765.697616235,1111000.6449318896,1108909.045960148,1124301.7293537785,1115266.6806052383,1123223.5673094385,1133885.1326119779,1118276.281393599,1281395.952093295,1282968.7397005055,1285284.6220380955,1279668.2363725444,1109979.8757045602,1118453.7206813628,1124422.9147563614,1120325.880707807
2019-06-23 19:00:00,1107973.4118497937,1107243.2420816664,1116275.722328003,1126994.2222260546,1117431.4802622674,1125506.37415256,1135676.1833280073,1129995.7310587668,1243226.1380011996,1243247.9894236983,1245038.5417134534,1240836.3911584073,1106620.5161152456,1114082.3438360787,1121352.25310334,1126928.237824597
2019-06-23 20:00:00,1118210.4788007725,1101637.0923586716,1122416.223831658,1122761.4538360802,1112780.697497751,1120769.6223498501,1130297.6405659218,1128769.467007076,1203537.0195994985,1203249.9362891745,1204325.623441116,1200811.2911605278,1101062.9487043298,1107067.4658516336,1113810.0378048215,1121306.0356528482
2019-06-23 21:00:00,1113362.1449854441,1094230.0282724914,1117351.8428392347,1117654.9384288325,1107731.365005829,1115411.2474533848,1124672.8002151332,1127577.1373661186,1174683.6441586532,1174250.2115121575,1175200.334467955,1171703.4971536496,1093170.6526965029,1098609.2081723905,1102116.4271254565,1116045.5996649058
2019-06-23 22:00:00,1113984.1240351659,1084494.8427905636,1116868.18680929,1105260.047942685,1095451.3289660807,1102744.562837352,1112053.4061307856,1116501.639364072,1143620.934189829,1142939.5699283145,1144451.3335927918,1141270.9946895193,1080856.7749343803,1088510.5781319034,1087488.5961704236,1101545.9719337032
2019-06-23 23:00:00,1098369.335453499,1070154.1172605723,1101776.8982780122,1083154.6715067932,1073228.4097168406,1080212.4989906338,1089364.441340819,1104502.8778465476,1111955.7841587793,1111164.3889517158,1113653.967796051,1111726.8692431794,1065013.4409131522,1072801.5396694965,1071901.0765398645,1082287.660909111
2019-06-24 00:00:00,1091370.7670874975,1061412.8926890984,1090308.649445044,1067001.7152456164,1063934.957804722,1067136.8661083747,1072696.1420550335,1089749.1769768293,1029503.7917679298,1028632.051609398,1031258.3379856022,1029339.4513521338,1061496.6884962905,1068135.4519445016,1065447.1094814907,1062119.0529975495
2019-06-24 01:00:00,1052640.3117274242,1049075.9397119095,1060322.1318972313,1047891.7071975581,1044013.2529166386,1047616.8181010896,1053447.6798422867,1064783.5725113428,1006950.0596542103,1006187.2901684585,1007935.6232123286,1006109.1975326284,1045574.1046090276,1054190.8223615764,1050921.8039119558,1041010.3981553797
2019-06-24 02:00:00,1019360.1455639577,1039338.3253107645,1026440.4200414043,1034733.1693829299,1030039.6088444372,1034290.9349760683,1040076.4433952235,1038119.2885533914,989088.525396229,988258.4086402488,989315.9772626944,987214.9748298146,1034589.9742050788,1041201.4835041612,1037853.3973487002,1022466.5328266919
2019-06-24 03:00:00,988729.6245157315,1029559.4166539896,990390.7132526065,1028591.0182341895,1022893.9094376593,1027980.0862198665,1033830.7533869928,1008586.9970694646,976205.2461406868,975536.1088275694,976246.3000164332,974587.3452839162,1021424.9171625533,1030638.682907033,1026722.8798124881,1006827.4733731905
2019-06-24 04:00:00,996907.1866842926,1024661.9668127126,1005069.9477267591,1026436.2974065332,1019595.1151234076,1025463.8877570004,1031204.985142886,1018788.8712941188,971356.94652386,970817.4641708536,971012.4476605348,969716.2408216295,1015353.718193777,1027255.885986695,1021649.063208487,1010945.11476369
2019-06-24 05:00:00,1011794.0701802974,1023991.5888908856,1015013.5482093645,1037692.2139865679,1029879.16920185,1036446.7617345119,1041828.5114156734,1025758.9647233223,977822.2274428181,977467.2076684055,977654.6513281129,976963.1767983065,1022676.3512595152,1031702.4991661559,1025159.3823264089,1020399.5219884358
2019-06-24 06:00:00,1040915.9985345554,1053292.5036362067,1045863.7282198993,1069554.5109810412,1061159.9218955142,1068229.8432347314,1072575.484045858,1061577.6663593429,995898.3172987817,996188.9984820316,996156.8009002376,995270.3814080062,1050876.6140560335,1061962.2038204954,1057606.5977532186,1055466.3004281812
2019-06-24 07:00:00,1127914.9852327134,1119153.9509949856,1131783.8508482303,1145443.3367143779,1137293.1096576564,1144738.367326249,1147758.2514319827,1139133.3589982034,1043736.9008967035,1043735.32781071,1043735.4977839832,1043740.3488594102,1117060.8177063395,1131529.7070949834,1126320.6429099985,1129685.188827333
2019-06-24 08:00:00,1237944.371151832,1221272.0799331423,1244166.7076883176,1254068.311048373,1247142.7437263767,1254456.387121709,1256093.1545722908,1246289.0913968266,1131120.8350382051,1131476.5074221492,1132422.2173253666,1134739.1182476603,1213277.3460558308,1236323.1559919685,1236413.880181261,1237944.7216929065
2019-06-24 09:00:00,1336760.602249377,1301607.427058271,1343642.1490821068,1352141.0465418242,1346866.2036311026,1353601.8022318254,1354936.2512421226,1338702.18900463,1209015.537735867,1209827.1766098484,1211509.4746496568,1214725.4454314758,1293734.7881014305,1315921.179781789,1321534.7720282022,1328106.1645769768
2019-06-24 10:00:00,1412026.690837627,1351882.3446982945,1409197.648354567,1411258.0375758235,1407105.2686593102,1413421.8491556388,1415673.7510898616,1395913.7615471182,1258974.9120759247,1259732.155544057,1261187.425432663,1263128.667535629,1349565.594767784,1361042.303326623,1372222.9328277095,1384758.1186909752
2019-06-24 11:00:00,1416356.3540149953,1368602.2759195187,1413859.195435752,1432016.2215476262,1428557.963527306,1434429.8668644524,1438459.124778993,1403545.9575664068,1275175.9141402487,1275925.8550039136,1277880.0159572975,1278918.75718009,1365663.9198268324,1375738.482563776,1385674.8123546082,1398246.4059076023
2019-06-24 12:00:00,1432375.1051529374,1369220.038578721,1433521.5515152551,1420938.6943988488,1417403.6589981387,1423000.6407094267,1428803.1061727346,1420343.4264822819,1275163.1355452389,1275713.644100962,1278108.013117605,1278233.6413860023,1358584.1965240652,1372295.4904675526,1384542.5486237903,1401720.054795362
2019-06-24 13:00:00,1420822.195260381,1362075.926894282,1427101.252102219,1401588.9495655308,1397722.1289716442,1403300.0102993606,1410244.0665200667,1414325.4751869629,1266638.2091567563,1267219.795082886,1270154.5474330878,1269312.0904662304,1354602.9648554842,1366642.896769212,1378004.6409087009,1393036.2384109402
2019-06-24 14:00:00,1430715.1275156853,1353576.043675329,1440170.0196715966,1398961.4241708335,1394736.1806861986,1400565.777266107,1408254.5823716894,1426614.8040442157,1274969.8604041743,1275675.3898425836,1278858.3388549727,1276619.0036576896,1345112.5670440355,1363035.0321068894,1370032.3043475593,1404700.55691068
2019-06-24 15:00:00,1433795.194640354,1344575.8781511502,1445409.8619696153,1389205.7336638102,1384824.3594645048,1390623.3944913684,1398796.1198902368,1432218.0538494606,1274669.1043131836,1275280.977557491,1278332.8142755504,1275062.5571044437,1333358.3984593907,1357661.5682735532,1355726.4544279145,1409077.2379272233
2019-06-24 16:00:00,1420316.911856016,1320436.3395860621,1434055.3298684994,1367857.3522886315,1363405.9507424098,1368975.6107997627,1377293.6458216,1423946.7179178328,1266227.065522716,1266391.0327846275,1268942.0759094942,1264967.7719193182,1305022.0296903267,1336704.7892179077,1326904.3733865747,1400933.42182975
2019-06-24 17:00:00,1392377.072937316,1285349.5487098405,1402790.255216953,1334506.7661838464,1329863.0849747816,1335221.6666294427,1343878.7085274763,1396654.4780900492,1243018.504542901,1243367.4859055162,1245056.013225227,1241136.6111239365,1275038.888899631,1297658.7068870943,1286192.5983987914,1373891.3830747658
2019-06-24 18:00:00,1338892.4915900617,1249763.9500895,1344769.3081049488,1289540.608399909,1284369.735719481,1289671.4532415802,1298686.230162065,1345357.8890425963,1214049.0537488586,1215576.8844840617,1217825.9862484026,1212590.09087235,1242484.4999118769,1262471.704592862,1248397.0936344853,1333584.5635435283
2019-06-24 19:00:00,1283868.565758031,1213126.9817737173,1288846.2175701878,1242468.3743413063,1236775.7788799857,1242218.0733138598,1251320.9146486993,1292971.3687541997,1177928.3249285514,1177986.0378870105,1179728.3054078675,1175816.536801846,1208812.9451061466,1223647.4055131667,1215910.1756398666,1281623.6512837464
2019-06-24 20:00:00,1241297.574626345,1176766.509164088,1244708.82336624,1199366.4451713641,1193125.6137327529,1198943.7633083006,1207979.7457935074,1245578.6178653901,1140484.2993019482,1140228.7685226628,1141265.6577570257,1137968.78943307,1173439.7093510202,1190751.4464358885,1181485.9081673166,1230833.8906224982
2019-06-24 21:00:00,1202883.2648461382,1149199.2181669483,1207826.1831029567,1170400.055559854,1163857.5351045525,1169952.8159277812,1178718.3044804041,1212755.7708020618,1113226.915577306,1112822.117988682,1113724.8688645682,1110426.6347445892,1144133.355776833,1159834.7772618814,1152018.5844175192,1196841.1105161759
2019-06-24 22:00:00,1181486.5306995686,1125438.5315237949,1180022.512377893,1147373.3524092461,1140421.9156738527,1146783.0662974918,1155365.73828133,1182339.2073057827,1083861.3010651106,1083213.2438210405,1084633.2819801066,1081619.824183243,1120547.0408990674,1134718.1155359237,1127638.1413867322,1161948.7435479113
2019-06-24 23:00:00,1148497.6069980299,1101247.7188109125,1147023.710561841,1114686.945526185,1107035.9111122445,1113494.2380404915,1121912.3118030606,1153786.9131386064,1053885.3165139917,1053129.1643082825,1055466.5969776679,1053631.952174104,1097953.5864954793,1110485.354477132,1102975.0976805682,1127566.654017283
2019-06-25 00:00:00,1118401.6851718412,1082836.7419189576,1119286.3914985391,1087874.717157651,1082723.4205375388,1086398.9773526993,1092802.4673435465,1126377.7147259477,1145069.7484420498,1144193.7331293942,1147226.414517093,1145240.8862034138,1083600.5984338787,1082417.8007682294,1085028.4499827914,1102100.4380857798
2019-06-25 01:00:00,1112541.9274988275,1063498.9300921552,1103248.894002692,1065965.4080626236,1060273.1764407845,1064300.2625621478,1070530.036472138,1108779.786942066,1120023.7601585824,1119261.390369246,1121311.5800090095,1119416.5280165141,1064818.7055594027,1062301.1465644762,1064823.8216944353,1083572.7304884582
2019-06-25 02:00:00,1071290.0815444102,1046503.5717102236,1064353.7601016148,1048750.8835121659,1042392.5119176387,1047041.7872434272,1053159.3249642812,1073952.718402669,1100172.2474171894,1099331.8587376892,1100611.6614942965,1098405.4186270935,1048641.3745254239,1046199.8044546389,1043868.9293847715,1056990.1721330944
2019-06-25 03:00:00,1082672.9563140296,1039401.5073515915,1071361.937279645,1041078.9165226823,1033878.3228877216,1039118.930545085,1045081.8128020116,1075999.6751790727,1085925.7290793366,1085251.8523930085,1086130.7121694628,1084396.191078357,1042218.5079457182,1036318.5216291775,1035227.6633945528,1052935.7288251237
2019-06-25 04:00:00,1067915.0114336582,1039821.2186938783,1057971.2957046845,1038896.5386003143,1030924.5212173036,1036688.2899158202,1042470.2018736347,1066451.1499398143,1080633.0267477168,1080089.5273198828,1080379.4013852119,1079026.0357942188,1043861.757726595,1035542.2607410678,1032390.1848306705,1045939.0252128222
2019-06-25 05:00:00,1065703.2285546588,1046650.3070181176,1058324.1918322712,1044199.7206160079,1035690.6223224108,1041713.9457528396,1047440.0547133646,1071220.8182182526,1087885.5784022931,1087538.9954240161,1087810.6638043283,1087117.0115620017,1049299.163317159,1043272.5018699439,1036911.197424011,1056535.1224778434
2019-06-25 06:00:00,1071592.6396036546,1068340.7403046747,1062999.9665714854,1069176.4891349894,1060544.8492972418,1066525.5805299939,1071992.122296539,1082682.1381472202,1108142.9513729105,1108493.326362217,1108497.6958675047,1107560.08608866,1073291.171018233,1066192.5170690406,1061925.151370288,1077387.7113374837
2019-06-25 07:00:00,1171285.5798928181,1125200.6286307676,1164910.9817816103,1129294.9039973444,1120691.1468550968,1126296.349360339,1131156.4170847177,1179448.7078179445,1161614.395312538,1161612.6264078133,1161612.5973022138,1161617.374987335,1129699.0894004297,1121479.7218798774,1120477.4652794136,1155137.9445226756
2019-06-25 08:00:00,1291530.7820358507,1209464.2061086674,1287774.0154464094,1224573.3150647618,1216334.1219041054,1221161.4684642463,1225440.0095187821,1303043.480850195,1257147.3358321886,1257759.585101633,1259110.2859098085,1262029.0446553868,1221094.2616010674,1207608.0306152778,1207083.205041687,1265050.3463281656
2019-06-25 09:00:00,1383370.9382246034,1284220.2865491856,1392545.5038784598,1309331.330440446,1301627.873266021,1305404.8558733577,1309910.00509047,1407334.9582892128,1343525.0992021502,1344682.1291679044,1346904.994286571,1350886.3280129894,1303279.6626836418,1285263.3726579095,1276144.1266942131,1359335.0794961343
2019-06-25 10:00:00,1429607.2641936394,1330775.9428788114,1445467.9862444608,1366059.0276634719,1358878.2082080606,1361763.0052719833,1367750.3927566104,1459286.584658786,1398960.714252486,1400078.670854442,1402079.106905998,1404679.1144889947,1352918.3850987907,1335735.9843251277,1328842.1744510366,1408965.813068034
2019-06-25 11:00:00,1439755.1352486254,1349430.6604014996,1454769.2486891395,1385935.912825656,1378819.3889681853,1381180.045821605,1389285.246327501,1469361.8252083266,1416953.2083467792,1418067.9427802744,1420627.971267028,1422234.9515600412,1374398.0356888943,1363916.307501845,1359046.420156029,1421830.1338003974
2019-06-25 12:00:00,1427970.1297319743,1351245.9663468543,1440507.1390600235,1383250.724170059,1375518.429817371,1377905.8033324732,1388051.9980038549,1458040.7345906638,1416980.5083824554,1417869.1713225278,1420909.4870247704,1421495.2420054947,1377539.6263429034,1370170.3975902097,1365808.7484535936,1411543.2518099134
2019-06-25 13:00:00,1422493.699352133,1349886.091852624,1443958.7797486181,1367598.8808252928,1359211.8520705986,1361602.5822850775,1373089.8492084963,1459651.328139413,1407498.5030801557,1408420.8476560374,1412059.062120954,1411570.2833694443,1376938.8598888938,1372718.024422872,1366361.0069925827,1408392.9678913623
2019-06-25 14:00:00,1443396.1715514879,1350679.5723791316,1467994.7345268375,1366554.3765802754,1357758.4334564984,1360115.586423342,1371879.0894014179,1479095.7752626932,1416672.172063247,1417744.3379586947,1421675.1900528176,1419656.9312393581,1377462.1913736654,1374077.8307976169,1365975.9058715634,1420743.5615652795
2019-06-25 15:00:00,1437995.3380595597,1343945.3733370139,1465080.221520108,1366385.995534723,1357551.2689012198,1359693.765775841,1371585.6651848634,1477137.467471715,1416341.749924272,1417309.6882445782,1421094.3700131245,1417931.0428202108,1374030.8221955043,1371383.0110253827,1360562.567318919,1421290.4603395867
2019-06-25 16:00:00,1411015.9464987318,1329661.3121352887,1437775.6069682885,1357032.205237307,1348164.3156791169,1350191.7230082739,1362268.7971458978,1458216.268216085,1406976.2068852338,1407444.494368215,1410668.3867715234,1406716.5314338584,1355028.1912849997,1357921.3603253742,1341521.542964786,1406073.4553562356
2019-06-25 17:00:00,1369946.1619096363,1304915.825138781,1395561.5885368248,1327892.919124118,1318601.7095678814,1320825.5792246356,1332955.298996836,1419679.3479065304,1381287.6967532705,1381942.8093491553,1384186.2031759743,1380265.8644854887,1332551.810280349,1337441.673406803,1319920.8540312191,1377370.6182340183
2019-06-25 18:00:00,1313710.3007975984,1277904.3024624984,1335770.8922108498,1289981.8365733672,1279972.4480767653,1282834.4084387708,1294808.9847598057,1365949.189157739,1349271.5372233281,1351202.9780700067,1354029.3714516433,1348605.258217059,1301496.4136098607,1302074.1965648476,1289455.3591264102,1335312.2391529207
2019-06-25 19:00:00,1277257.4470257773,1245614.3368257787,1288329.1336446109,1249216.877216524,1238757.2417571149,1242507.9880355261,1253652.8840920713,1316725.1560285024,1309358.7386108364,1309626.109287698,1311838.4451766377,1307822.8931943942,1259285.345415771,1262481.162240113,1251050.6173685875,1287824.0149188025
2019-06-25 20:00:00,1237749.3280590668,1210409.207227198,1243440.3307847858,1210430.1391491587,1199995.9930347544,1204555.1337608285,1214469.5588972848,1266652.1094105926,1268029.755338761,1267906.5248908573,1269276.1863295585,1265872.1462367035,1217180.6983200142,1222905.2678398383,1216615.1197304167,1237434.3627407688
2019-06-25 21:00:00,1216104.7038556947,1180626.3742155586,1216038.2403363662,1180595.8602670387,1170369.6386262376,1175413.644909799,1184107.0877286342,1233223.8413646847,1237853.71960378,1237544.8941400752,1238737.587287607,1235299.4261942334,1183418.3298751807,1189619.74021842,1182501.6817680697,1204997.5342295803
2019-06-25 22:00:00,1192704.832286846,1152466.390767714,1190975.0662112832,1152522.2432444803,1142331.6807094135,1147577.6656838546,1155562.5821735798,1203408.254756019,1205359.7698472524,1204757.6746523068,1206490.1991875633,1203330.444536946,1153449.646399738,1155889.0165112875,1153634.2613569987,1171215.8985082943
2019-06-25 23:00:00,1163014.2338438362,1126906.634779796,1163233.4235626995,1119265.6943549803,1108908.1191844149,1114191.856036982,1121345.660069041,1175322.7481911907,1172146.805937546,1171406.13639082,1174129.0591126794,1172248.4660799035,1127877.4633181083,1128718.4308926319,1126678.052884995,1138336.7714615993
2019-06-26 00:00:00,1132711.1471579683,1111750.9942337614,1131927.916444758,1109347.0422661214,1104403.9250883686,1107320.4313538324,1110037.8282761392,1146704.815684944,1175313.0844362015,1174346.1890446076,1177350.6777597342,1175205.2795022703,1116199.3772452988,1119274.0466618768,1120682.6576960997,1119277.1049295012
2019-06-26 01:00:00,1096216.8204363638,1088332.7326835135,1096196.5691090429,1083978.0026138187,1078803.4272373775,1081856.8470772514,1084208.5755905688,1113385.2607197685,1149515.5569512562,1148677.890867781,1150694.9826012217,1148662.2467534256,1089518.9814259377,1093653.3720401214,1092862.7477848446,1093556.9064293117
2019-06-26 02:00:00,1074141.1299698474,1069918.826914423,1073452.1502475925,1063292.0981755909,1057940.1898245397,1061299.98858153,1063163.6242508148,1090135.3330052544,1129038.171454864,1128134.8558980576,1129383.0730270916,1127053.4708250698,1069013.1886105922,1073584.9179195845,1073280.1037683568,1073652.3188006827
2019-06-26 03:00:00,1065971.2922763242,1053389.3907247242,1064386.4275177193,1049279.6020390238,1043550.4123821851,1047251.171659287,1048902.7398785925,1078748.5954529813,1114306.814893926,1113588.4844464234,1114446.815542137,1112623.4485042128,1057393.3155637702,1061064.0570687184,1060482.2611354142,1061792.7736125155
2019-06-26 04:00:00,1060306.3838819559,1049832.0774808475,1055338.3899815534,1041777.0000086448,1035654.2412759451,1039816.5533061567,1041155.0101212024,1069329.4676831046,1108747.3954540791,1108178.8739759265,1108457.3168012078,1107050.0858498164,1052420.0379686495,1056159.2496960105,1056280.9151778596,1056036.298022575
2019-06-26 05:00:00,1056370.872278305,1056724.4389827626,1049646.4062152694,1046396.040390175,1039796.3415733938,1044498.4314437968,1045563.7747428125,1067658.5213245093,1116088.2243426896,1115733.7793200242,1116011.2616479967,1115299.8961296328,1059611.1853965484,1061502.9484885552,1061769.8612575256,1062729.6665429932
2019-06-26 06:00:00,1087182.7867832447,1086839.3654186248,1071179.9928406684,1073637.8893514927,1066835.715301079,1072156.9771848447,1072678.7833957975,1090201.4912384886,1136836.8010683174,1137199.4802559908,1137209.8285144845,1136255.768973864,1091566.0585133021,1087876.4079851815,1089790.5882826506,1089479.381833618
2019-06-26 07:00:00,1174968.7289596673,1161077.85191444,1148473.1039999293,1145780.1828557928,1139045.0984827268,1145087.009790241,1144508.7277957208,1162271.9064235494,1191722.195589988,1191720.3569164048,1191720.2970830943,1191725.1787180358,1168904.7878605612,1162990.3708743532,1163590.1170335568,1158263.0437238514
2019-06-26 08:00:00,1298326.0983327364,1272173.752686268,1269268.3455001866,1260051.385517319,1254700.072433077,1261125.9077102987,1258882.339973107,1275876.36372499,1291700.9137809717,1292077.516626724,1293114.4980434638,1295708.0978497167,1279940.1362317547,1278826.1142191612,1276501.6302751286,1267179.2509900758
2019-06-26 09:00:00,1392145.817387276,1362192.1593493982,1360447.1745777775,1358789.541587625,1354985.596590024,1361615.5787902442,1357838.9430106967,1365944.524535372,1380435.5601772806,1381354.3801137707,1383263.5535820317,1386922.6016041092,1376686.8778166566,1375710.3581167555,1375342.0220976644,1353931.1504884302
2019-06-26 10:00:00,1430695.9046849406,1415957.5314417446,1398787.5824206185,1418137.6513271756,1415933.2217812417,1422701.3447118562,1418469.532926654,1408703.662117593,1437367.1098108715,1438238.491531063,1439909.6486647832,1442141.9575056063,1427448.002540358,1426230.1661985007,1427414.4993116357,1400267.3884362627
2019-06-26 11:00:00,1433524.730870199,1427282.467564012,1402383.9298309092,1439358.4561708462,1438223.5343724727,1445182.4063294954,1441718.3620991001,1410143.4694126535,1455785.679353672,1456658.898660328,1458909.826414105,1460133.6952394557,1440197.50928435,1434437.5745296625,1439665.4306611824,1409601.5832484777
2019-06-26 12:00:00,1416284.9899240285,1420615.4318485137,1387416.8903649524,1438184.8735113724,1437776.3925317007,1444867.5549330194,1442620.625001341,1395980.1013734946,1455819.810845347,1456461.0392286414,1459202.261552227,1459379.228614025,1434525.81805778,1428664.0730394125,1437578.9014475655,1401763.843034525
