Time,Prophet_optimized
2018-02-05 19:00:00,1216074.50270683
2018-02-05 20:00:00,1170343.3914650173
2018-02-05 21:00:00,1138334.7498428407
2018-02-05 22:00:00,1097831.7029769951
2018-02-05 23:00:00,1058168.494521203
2018-02-06 00:00:00,1030238.2017216557
2018-02-06 01:00:00,1005459.5534778334
2018-02-06 02:00:00,992538.0123537936
2018-02-06 03:00:00,976691.325977572
2018-02-06 04:00:00,977167.0114850238
2018-02-06 05:00:00,985559.789310983
2018-02-06 06:00:00,1010605.912292582
2018-02-06 07:00:00,1071546.0061310397
2018-02-06 08:00:00,1158519.7783226045
2018-02-06 09:00:00,1270414.5178706667
2018-02-06 10:00:00,1312119.282480704
2018-02-06 11:00:00,1307994.585339928
2018-02-06 12:00:00,1309827.6031333748
2018-02-06 13:00:00,1306373.0018605022
2018-02-06 14:00:00,1323101.6685532301
2018-02-06 15:00:00,1324298.958169
2018-02-06 16:00:00,1306372.7726004797
2018-02-06 17:00:00,1281699.5172620397
2018-02-06 18:00:00,1237276.5247896868
2018-02-06 19:00:00,1198342.7511216865
2018-02-06 20:00:00,1149477.380051147
2018-02-06 21:00:00,1105537.859244411
2018-02-06 22:00:00,1076709.3078005493
2018-02-06 23:00:00,1047047.691610495
2018-02-07 00:00:00,1016369.912798224
2018-02-07 01:00:00,996926.3553278795
2018-02-07 02:00:00,980637.2045292621
2018-02-07 03:00:00,972512.7448487374
2018-02-07 04:00:00,969868.0984133154
2018-02-07 05:00:00,986542.8218041857
2018-02-07 06:00:00,1011326.0008141831
2018-02-07 07:00:00,1065531.6319183174
2018-02-07 08:00:00,1156761.7719656255
2018-02-07 09:00:00,1250356.1449647318
2018-02-07 10:00:00,1300050.9162093813
2018-02-07 11:00:00,1313071.6462574755
2018-02-07 12:00:00,1308935.6921268958
2018-02-07 13:00:00,1291101.3647892498
2018-02-07 14:00:00,1297961.98627901
2018-02-07 15:00:00,1302669.4556807014
2018-02-07 16:00:00,1300698.4966306991
2018-02-07 17:00:00,1277527.891574992
2018-02-07 18:00:00,1243538.7131155485
2018-02-07 19:00:00,1206747.9761806903
2018-02-07 20:00:00,1161396.5552827748
2018-02-07 21:00:00,1129402.0195259645
2018-02-07 22:00:00,1102135.8358133559
2018-02-07 23:00:00,1054782.1078282949
2018-02-08 00:00:00,1039936.8952051875
2018-02-08 01:00:00,1018634.9385424601
2018-02-08 02:00:00,995307.5298314403
2018-02-08 03:00:00,979611.3254988454
2018-02-08 04:00:00,988594.6447118814
2018-02-08 05:00:00,1002423.3769343804
2018-02-08 06:00:00,1035156.3623257282
2018-02-08 07:00:00,1074536.7781481305
2018-02-08 08:00:00,1174041.2541642354
2018-02-08 09:00:00,1262711.4542686807
2018-02-08 10:00:00,1319199.2155966016
2018-02-08 11:00:00,1336770.396405247
2018-02-08 12:00:00,1315426.9686978715
2018-02-08 13:00:00,1308776.5609526793
2018-02-08 14:00:00,1322374.6493013934
2018-02-08 15:00:00,1320668.4783102907
2018-02-08 16:00:00,1310460.400450599
2018-02-08 17:00:00,1291588.2836848553
2018-02-08 18:00:00,1253064.3590890744
2018-02-08 19:00:00,1213413.5175509264
2018-02-08 20:00:00,1159478.0041122104
2018-02-08 21:00:00,1130258.2687752994
2018-02-08 22:00:00,1093914.588186163
2018-02-08 23:00:00,1056370.14647362
2018-02-09 00:00:00,1041480.8041239354
2018-02-09 01:00:00,1014842.2842625142
2018-02-09 02:00:00,1005630.7928011643
2018-02-09 03:00:00,987219.3690609686
2018-02-09 04:00:00,975659.0160382477
2018-02-09 05:00:00,1000897.6795562017
2018-02-09 06:00:00,1033702.2332981983
2018-02-09 07:00:00,1072084.9076455939
2018-02-09 08:00:00,1153956.2589138872
2018-02-09 09:00:00,1221565.003958715
2018-02-09 10:00:00,1259652.3660431171
2018-02-09 11:00:00,1276676.6766859654
2018-02-09 12:00:00,1279985.3427447104
2018-02-09 13:00:00,1270030.5473195596
2018-02-09 14:00:00,1261271.252150195
2018-02-09 15:00:00,1236771.7181858954
2018-02-09 16:00:00,1241436.804340516
2018-02-09 17:00:00,1227705.8996765262
2018-02-09 18:00:00,1216188.531111705
2018-02-09 19:00:00,1186794.0456859046
2018-02-09 20:00:00,1149918.422426107
2018-02-09 21:00:00,1131948.7443146885
2018-02-09 22:00:00,1095596.2674389654
2018-02-09 23:00:00,1060933.0090434402
2018-02-10 00:00:00,1034343.2601091343
2018-02-10 01:00:00,1019588.0312093777
2018-02-10 02:00:00,1004404.9343314081
2018-02-10 03:00:00,983731.293243825
2018-02-10 04:00:00,976684.5306561538
2018-02-10 05:00:00,987653.9650817835
2018-02-10 06:00:00,984504.3357288238
2018-02-10 07:00:00,1025417.6964134239
2018-02-10 08:00:00,1106906.169367216
2018-02-10 09:00:00,1174072.6068191
2018-02-10 10:00:00,1214217.1342660827
2018-02-10 11:00:00,1226726.8667542227
2018-02-10 12:00:00,1219420.077855347
2018-02-10 13:00:00,1206303.2316260082
2018-02-10 14:00:00,1209806.4881647364
2018-02-10 15:00:00,1206323.2585590295
2018-02-10 16:00:00,1193882.1697411982
2018-02-10 17:00:00,1181216.0276801698
2018-02-10 18:00:00,1179638.673075473
2018-02-10 19:00:00,1163688.3277635714
2018-02-10 20:00:00,1130802.4835870138
2018-02-10 21:00:00,1111731.1811894279
2018-02-10 22:00:00,1100585.4163992913
2018-02-10 23:00:00,1072183.3561205235
2018-02-11 00:00:00,1061170.8774985566
2018-02-11 01:00:00,1037536.6848183635
2018-02-11 02:00:00,1010959.5351856421
2018-02-11 03:00:00,991618.7309868218
2018-02-11 04:00:00,989960.7491857186
2018-02-11 05:00:00,991028.5774194222
2018-02-11 06:00:00,992076.2900183825
2018-02-11 07:00:00,991256.7763714914
2018-02-11 08:00:00,1028054.5710683868
2018-02-11 09:00:00,1066935.333431471
2018-02-11 10:00:00,1088571.9626051106
2018-02-11 11:00:00,1115825.6382025809
2018-02-11 12:00:00,1129883.6852799621
2018-02-11 13:00:00,1111564.4961999848
2018-02-11 14:00:00,1106669.8726487965
2018-02-11 15:00:00,1102352.7543895117
2018-02-11 16:00:00,1096719.9750710437
2018-02-11 17:00:00,1090574.078738807
2018-02-11 18:00:00,1104093.1550489918
2018-02-11 19:00:00,1112068.2327527858
2018-02-11 20:00:00,1106773.3501309555
2018-02-11 21:00:00,1087691.339696118
2018-02-11 22:00:00,1063416.1606159816
2018-02-11 23:00:00,1048914.5442432791
2018-02-12 00:00:00,1027515.7137891371
2018-02-12 01:00:00,1006037.6342818354
2018-02-12 02:00:00,1000819.4738026238
2018-02-12 03:00:00,976764.6512454913
2018-02-12 04:00:00,990173.6291796583
2018-02-12 05:00:00,995258.9024287086
2018-02-12 06:00:00,1030642.2484110645
2018-02-12 07:00:00,1092147.9225871922
2018-02-12 08:00:00,1177600.6337903612
2018-02-12 09:00:00,1279900.7637753617
2018-02-12 10:00:00,1339831.5808700835
2018-02-12 11:00:00,1359709.2620605465
2018-02-12 12:00:00,1367253.3916413991
2018-02-12 13:00:00,1343697.7751899557
2018-02-12 14:00:00,1350710.7043099198
2018-02-12 15:00:00,1348921.2355008544
2018-02-12 16:00:00,1339715.9293061146
2018-02-12 17:00:00,1310162.7170130976
2018-02-12 18:00:00,1283076.9583260322
2018-02-12 19:00:00,1227694.805635237
2018-02-12 20:00:00,1181694.3058448415
2018-02-12 21:00:00,1164558.7798827135
2018-02-12 22:00:00,1117438.532277854
2018-02-12 23:00:00,1067334.4847846474
2018-02-13 00:00:00,1043673.243560287
2018-02-13 01:00:00,1023625.0525501773
2018-02-13 02:00:00,1009229.825794643
2018-02-13 03:00:00,997240.2507577919
2018-02-13 04:00:00,991892.4926922906
2018-02-13 05:00:00,1004908.7394654362
2018-02-13 06:00:00,1033224.4302766424
2018-02-13 07:00:00,1096866.4597161058
2018-02-13 08:00:00,1187775.814371632
2018-02-13 09:00:00,1276484.8512871398
2018-02-13 10:00:00,1331746.4178249207
2018-02-13 11:00:00,1351621.7690825546
2018-02-13 12:00:00,1348171.8724678794
2018-02-13 13:00:00,1343327.0882179232
2018-02-13 14:00:00,1359779.9520677526
2018-02-13 15:00:00,1353236.5750219969
2018-02-13 16:00:00,1342864.9719159373
2018-02-13 17:00:00,1321775.5389264855
2018-02-13 18:00:00,1284440.505870249
2018-02-13 19:00:00,1238808.7764380581
2018-02-13 20:00:00,1188597.3677577025
2018-02-13 21:00:00,1154122.7576917524
2018-02-13 22:00:00,1113596.42774563
2018-02-13 23:00:00,1074823.8027868203
2018-02-14 00:00:00,1049199.1423912523
2018-02-14 01:00:00,1030621.0526074432
2018-02-14 02:00:00,1017472.2290157375
2018-02-14 03:00:00,1002272.3804742269
2018-02-14 04:00:00,1000694.3370758254
2018-02-14 05:00:00,1014746.8344694867
2018-02-14 06:00:00,1043155.710997106
2018-02-14 07:00:00,1098757.0754446336
2018-02-14 08:00:00,1194746.5537813073
2018-02-14 09:00:00,1286030.2743272374
2018-02-14 10:00:00,1339842.7920065187
2018-02-14 11:00:00,1364045.302737546
2018-02-14 12:00:00,1370321.8808559065
2018-02-14 13:00:00,1352313.5620811984
2018-02-14 14:00:00,1362348.9988979257
2018-02-14 15:00:00,1361860.3385445205
2018-02-14 16:00:00,1348552.86322042
2018-02-14 17:00:00,1325195.7765569922
2018-02-14 18:00:00,1285490.0683192248
2018-02-14 19:00:00,1238861.026201421
2018-02-14 20:00:00,1195751.4527662243
2018-02-14 21:00:00,1160206.4248947871
2018-02-14 22:00:00,1119361.3498825412
2018-02-14 23:00:00,1083002.8128310114
2018-02-15 00:00:00,1053752.8384047584
2018-02-15 01:00:00,1030845.4500819425
2018-02-15 02:00:00,1012907.6824788266
2018-02-15 03:00:00,1000477.4984934564
2018-02-15 04:00:00,995650.4350881432
2018-02-15 05:00:00,1009533.4173597099
2018-02-15 06:00:00,1041069.0908261589
2018-02-15 07:00:00,1097805.6875389044
2018-02-15 08:00:00,1188630.9712527678
2018-02-15 09:00:00,1284664.1168993092
2018-02-15 10:00:00,1341184.3029016976
2018-02-15 11:00:00,1362016.4324824507
2018-02-15 12:00:00,1361344.6959787793
2018-02-15 13:00:00,1348497.7839986023
2018-02-15 14:00:00,1359983.4443259186
2018-02-15 15:00:00,1362537.1380738306
2018-02-15 16:00:00,1349769.9103650253
2018-02-15 17:00:00,1329052.9688289429
2018-02-15 18:00:00,1286428.078726789
2018-02-15 19:00:00,1240799.7950042305
2018-02-15 20:00:00,1190945.9595475034
2018-02-15 21:00:00,1157413.3227726389
2018-02-15 22:00:00,1119705.6337767488
2018-02-15 23:00:00,1087316.0778290783
2018-02-16 00:00:00,1061608.6798828717
2018-02-16 01:00:00,1037272.1088155349
2018-02-16 02:00:00,1019771.7762616493
2018-02-16 03:00:00,1007920.5711497508
2018-02-16 04:00:00,1003553.1334493036
2018-02-16 05:00:00,1018234.768744709
2018-02-16 06:00:00,1040664.2521136797
2018-02-16 07:00:00,1104139.549077529
2018-02-16 08:00:00,1202254.0620047667
2018-02-16 09:00:00,1299733.5927467337
2018-02-16 10:00:00,1355144.2071444679
2018-02-16 11:00:00,1374720.2892665402
2018-02-16 12:00:00,1375896.6314893605
2018-02-16 13:00:00,1362386.5242393434
2018-02-16 14:00:00,1371069.1449916854
2018-02-16 15:00:00,1362218.2505502482
2018-02-16 16:00:00,1357012.6996605338
2018-02-16 17:00:00,1332142.948533534
2018-02-16 18:00:00,1292634.6123113038
2018-02-16 19:00:00,1245346.1107337205
2018-02-16 20:00:00,1194867.343726164
2018-02-16 21:00:00,1159279.3492981975
2018-02-16 22:00:00,1117291.1867037131
2018-02-16 23:00:00,1085098.572005548
2018-02-17 00:00:00,1046238.1879209593
2018-02-17 01:00:00,1030799.106706446
2018-02-17 02:00:00,1012658.5661765311
2018-02-17 03:00:00,1002764.5195299286
2018-02-17 04:00:00,997498.6053080712
2018-02-17 05:00:00,1007026.4022398668
2018-02-17 06:00:00,1012812.4942388495
2018-02-17 07:00:00,1044378.3004865075
2018-02-17 08:00:00,1105038.1424232228
2018-02-17 09:00:00,1175443.731065045
2018-02-17 10:00:00,1217047.083586099
2018-02-17 11:00:00,1236548.8809251324
2018-02-17 12:00:00,1242614.0867601081
2018-02-17 13:00:00,1235000.339208445
2018-02-17 14:00:00,1242833.3574239176
2018-02-17 15:00:00,1236843.3493488533
2018-02-17 16:00:00,1223502.4743139022
2018-02-17 17:00:00,1210180.2615536898
2018-02-17 18:00:00,1199418.4772362735
2018-02-17 19:00:00,1176117.9724861132
2018-02-17 20:00:00,1148871.025188636
2018-02-17 21:00:00,1124680.9189022654
2018-02-17 22:00:00,1096187.8259236012
2018-02-17 23:00:00,1066744.929371159
2018-02-18 00:00:00,996911.811162668
2018-02-18 01:00:00,984916.5271669013
2018-02-18 02:00:00,965086.4068840217
2018-02-18 03:00:00,961362.5243801004
2018-02-18 04:00:00,954651.5769646202
2018-02-18 05:00:00,953854.3312625535
2018-02-18 06:00:00,958631.1965808625
2018-02-18 07:00:00,953788.3084458862
2018-02-18 08:00:00,969962.309044163
2018-02-18 09:00:00,993354.1986903033
2018-02-18 10:00:00,1022419.2690006964
2018-02-18 11:00:00,1030856.9801609392
2018-02-18 12:00:00,1038561.3672620294
2018-02-18 13:00:00,1025786.503009492
2018-02-18 14:00:00,1028405.2825454118
2018-02-18 15:00:00,1023948.2629132165
2018-02-18 16:00:00,1020573.5884949414
2018-02-18 17:00:00,1021246.0086522987
2018-02-18 18:00:00,1033999.3463284897
2018-02-18 19:00:00,1040208.7367931627
2018-02-18 20:00:00,1036262.2010210188
2018-02-18 21:00:00,1031198.8894384687
2018-02-18 22:00:00,1014149.2452502642
2018-02-18 23:00:00,996541.4066223212
2018-02-19 00:00:00,982939.4328008457
2018-02-19 01:00:00,962114.5333582748
2018-02-19 02:00:00,953758.068178456
2018-02-19 03:00:00,935913.4378843217
2018-02-19 04:00:00,944270.0656136301
2018-02-19 05:00:00,950297.3945555557
2018-02-19 06:00:00,976692.1874679212
2018-02-19 07:00:00,1027857.0358183532
2018-02-19 08:00:00,1140637.5048115978
2018-02-19 09:00:00,1240089.7703490255
2018-02-19 10:00:00,1284501.916403495
2018-02-19 11:00:00,1293641.9038303285
2018-02-19 12:00:00,1295702.1677975059
2018-02-19 13:00:00,1290966.020610406
2018-02-19 14:00:00,1303789.0460591195
2018-02-19 15:00:00,1305881.4384284203
2018-02-19 16:00:00,1300613.1450842486
2018-02-19 17:00:00,1276010.5141604187
2018-02-19 18:00:00,1235891.4255601738
2018-02-19 19:00:00,1202576.43513011
2018-02-19 20:00:00,1164027.673278749
2018-02-19 21:00:00,1131325.330262126
2018-02-19 22:00:00,1094537.0000048056
2018-02-19 23:00:00,1061970.5527496182
2018-02-20 00:00:00,1040091.4678538804
2018-02-20 01:00:00,1011285.2289924669
2018-02-20 02:00:00,995256.9826276413
2018-02-20 03:00:00,976605.6988354516
2018-02-20 04:00:00,974800.065781866
2018-02-20 05:00:00,988771.604508322
2018-02-20 06:00:00,1008989.3893733295
2018-02-20 07:00:00,1066929.3246483116
2018-02-20 08:00:00,1160179.8104917358
2018-02-20 09:00:00,1259472.4635821967
2018-02-20 10:00:00,1302867.864795369
2018-02-20 11:00:00,1322442.8219636856
2018-02-20 12:00:00,1317661.7568702002
2018-02-20 13:00:00,1309736.3877515427
2018-02-20 14:00:00,1329564.753441467
2018-02-20 15:00:00,1339948.473035051
2018-02-20 16:00:00,1332683.7867809753
2018-02-20 17:00:00,1307757.0245463226
2018-02-20 18:00:00,1267234.5347092745
2018-02-20 19:00:00,1228754.4184114428
2018-02-20 20:00:00,1179471.8772922521
2018-02-20 21:00:00,1149482.0971004136
2018-02-20 22:00:00,1106166.3071814447
2018-02-20 23:00:00,1071781.245795145
2018-02-21 00:00:00,1047026.6660968601
2018-02-21 01:00:00,1024107.6720925297
2018-02-21 02:00:00,1007453.9993987626
2018-02-21 03:00:00,992981.1514378501
2018-02-21 04:00:00,990916.7811162097
2018-02-21 05:00:00,998326.5516314219
2018-02-21 06:00:00,1022366.1955825661
2018-02-21 07:00:00,1081041.6735187334
2018-02-21 08:00:00,1177487.1781351517
2018-02-21 09:00:00,1261282.0606217098
2018-02-21 10:00:00,1309652.9791178145
2018-02-21 11:00:00,1331519.325688127
2018-02-21 12:00:00,1329466.1561741594
2018-02-21 13:00:00,1302535.2951911609
2018-02-21 14:00:00,1322976.0633797678
2018-02-21 15:00:00,1328961.8507836442
2018-02-21 16:00:00,1314756.9606627433
2018-02-21 17:00:00,1295176.692186106
2018-02-21 18:00:00,1257529.6627149926
2018-02-21 19:00:00,1207600.1903965736
2018-02-21 20:00:00,1160085.1796915878
2018-02-21 21:00:00,1127885.7185316822
2018-02-21 22:00:00,1093986.845903889
2018-02-21 23:00:00,1057340.8308795022
2018-02-22 00:00:00,1029907.9811686747
2018-02-22 01:00:00,1005348.5048473519
2018-02-22 02:00:00,984387.2996431339
2018-02-22 03:00:00,974948.0211651395
2018-02-22 04:00:00,974431.3536191114
2018-02-22 05:00:00,983967.2811154857
2018-02-22 06:00:00,1006538.0501350047
2018-02-22 07:00:00,1061759.7713047934
2018-02-22 08:00:00,1162673.6561157485
2018-02-22 09:00:00,1258379.993540701
2018-02-22 10:00:00,1314612.6720419852
2018-02-22 11:00:00,1332897.1415412126
2018-02-22 12:00:00,1326062.7419984515
2018-02-22 13:00:00,1314520.7368374516
2018-02-22 14:00:00,1331775.5222839385
2018-02-22 15:00:00,1334535.5996006813
2018-02-22 16:00:00,1321204.651479395
2018-02-22 17:00:00,1304672.3935681146
2018-02-22 18:00:00,1259436.8022761378
2018-02-22 19:00:00,1214400.1084795038
2018-02-22 20:00:00,1162098.508523723
2018-02-22 21:00:00,1131090.1546216037
2018-02-22 22:00:00,1097436.3876351018
2018-02-22 23:00:00,1066723.942812253
2018-02-23 00:00:00,1055050.3391979323
2018-02-23 01:00:00,1029435.7803141092
2018-02-23 02:00:00,1017821.7937843576
2018-02-23 03:00:00,1006963.9029408016
2018-02-23 04:00:00,999915.3684916086
2018-02-23 05:00:00,1000435.1526437006
2018-02-23 06:00:00,1017505.4920569222
2018-02-23 07:00:00,1054608.0897174573
2018-02-23 08:00:00,1137330.4934392492
2018-02-23 09:00:00,1224735.0855170274
2018-02-23 10:00:00,1256163.3411274066
2018-02-23 11:00:00,1282488.5601908294
2018-02-23 12:00:00,1279539.1924679885
2018-02-23 13:00:00,1267497.5795219557
2018-02-23 14:00:00,1279861.1295783988
2018-02-23 15:00:00,1278056.345621314
2018-02-23 16:00:00,1268372.5912437858
2018-02-23 17:00:00,1246901.9892433612
2018-02-23 18:00:00,1217169.2643360486
2018-02-23 19:00:00,1188535.316256822
2018-02-23 20:00:00,1151559.4752449885
2018-02-23 21:00:00,1129750.53406805
2018-02-23 22:00:00,1095263.9026374535
2018-02-23 23:00:00,1065636.084239745
2018-02-24 00:00:00,1033187.7307232922
2018-02-24 01:00:00,1021700.5740072173
2018-02-24 02:00:00,1003513.0396195386
2018-02-24 03:00:00,992817.3634774149
2018-02-24 04:00:00,977407.6979606989
2018-02-24 05:00:00,996973.5099797179
2018-02-24 06:00:00,1011588.1670406754
2018-02-24 07:00:00,1046120.450089192
2018-02-24 08:00:00,1097512.2730311048
2018-02-24 09:00:00,1176320.9566888702
2018-02-24 10:00:00,1222194.7438473837
2018-02-24 11:00:00,1242083.8204171248
2018-02-24 12:00:00,1244223.7283097582
2018-02-24 13:00:00,1229756.6158026117
2018-02-24 14:00:00,1236381.5127705198
2018-02-24 15:00:00,1230390.881773774
2018-02-24 16:00:00,1210627.9818308242
2018-02-24 17:00:00,1193077.5493188133
2018-02-24 18:00:00,1179432.4957133331
2018-02-24 19:00:00,1158316.3999281817
2018-02-24 20:00:00,1133905.391464019
2018-02-24 21:00:00,1118338.982496818
2018-02-24 22:00:00,1092360.9809366285
2018-02-24 23:00:00,1065414.8420450839
2018-02-25 00:00:00,1045969.351070791
2018-02-25 01:00:00,1032971.7165566309
2018-02-25 02:00:00,1014222.2474296868
2018-02-25 03:00:00,1002658.2861121071
2018-02-25 04:00:00,987282.5928105372
2018-02-25 05:00:00,983749.9359824697
2018-02-25 06:00:00,978286.0230494534
2018-02-25 07:00:00,979766.131709405
2018-02-25 08:00:00,1015619.3346464231
2018-02-25 09:00:00,1046402.8742205024
2018-02-25 10:00:00,1068437.5831434405
2018-02-25 11:00:00,1094272.338218044
2018-02-25 12:00:00,1112560.3246661478
2018-02-25 13:00:00,1103248.6168131602
2018-02-25 14:00:00,1111102.1160323287
2018-02-25 15:00:00,1103288.2269439052
2018-02-25 16:00:00,1103899.715483649
2018-02-25 17:00:00,1099539.6893317704
2018-02-25 18:00:00,1112486.4416091149
2018-02-25 19:00:00,1109459.654721864
2018-02-25 20:00:00,1103557.4255926835
2018-02-25 21:00:00,1089253.470318256
2018-02-25 22:00:00,1081940.7397994879
2018-02-25 23:00:00,1054690.9301302198
2018-02-26 00:00:00,1035136.5361551113
2018-02-26 01:00:00,1008179.1697756873
2018-02-26 02:00:00,997800.5124384639
2018-02-26 03:00:00,991074.886587792
2018-02-26 04:00:00,985015.0910782793
2018-02-26 05:00:00,1008255.0632368742
2018-02-26 06:00:00,1041576.3963528358
2018-02-26 07:00:00,1076289.1962416447
2018-02-26 08:00:00,1185741.7153646746
2018-02-26 09:00:00,1277975.5249099259
2018-02-26 10:00:00,1350391.312859674
2018-02-26 11:00:00,1373713.0742079585
2018-02-26 12:00:00,1366283.8662674187
2018-02-26 13:00:00,1369954.4244122498
2018-02-26 14:00:00,1380996.3861057723
2018-02-26 15:00:00,1379798.2614127751
2018-02-26 16:00:00,1373611.7413285342
2018-02-26 17:00:00,1343278.062921909
2018-02-26 18:00:00,1298371.2162654859
2018-02-26 19:00:00,1261146.7145545913
2018-02-26 20:00:00,1210966.7565520022
2018-02-26 21:00:00,1161638.5722571248
2018-02-26 22:00:00,1133725.5395605569
2018-02-26 23:00:00,1099511.6269117815
2018-02-27 00:00:00,1058014.238883112
2018-02-27 01:00:00,1030841.893531599
2018-02-27 02:00:00,1025509.7445275167
2018-02-27 03:00:00,1008482.7923132925
2018-02-27 04:00:00,1003055.2375519597
2018-02-27 05:00:00,1022678.810920108
2018-02-27 06:00:00,1034961.2519003232
2018-02-27 07:00:00,1088016.3068690114
2018-02-27 08:00:00,1194106.6788465586
2018-02-27 09:00:00,1300011.1495344134
2018-02-27 10:00:00,1349126.0389274082
2018-02-27 11:00:00,1378752.0243354964
2018-02-27 12:00:00,1373469.7436604921
2018-02-27 13:00:00,1367730.3417767042
2018-02-27 14:00:00,1390163.8802439922
2018-02-27 15:00:00,1390693.604156995
2018-02-27 16:00:00,1384383.0520416095
2018-02-27 17:00:00,1349813.9116380112
2018-02-27 18:00:00,1301367.4664141326
2018-02-27 19:00:00,1253997.0596059458
2018-02-27 20:00:00,1208472.0888726327
2018-02-27 21:00:00,1169295.2281703497
2018-02-27 22:00:00,1127717.914965891
2018-02-27 23:00:00,1094271.0314062438
2018-02-28 00:00:00,1075721.7044496564
2018-02-28 01:00:00,1050137.7687921908
2018-02-28 02:00:00,1028256.4388672375
2018-02-28 03:00:00,1016852.5598975108
2018-02-28 04:00:00,1013786.3143447186
2018-02-28 05:00:00,1016218.6490717608
2018-02-28 06:00:00,1045416.8982352223
2018-02-28 07:00:00,1099840.2286533227
2018-02-28 08:00:00,1208303.738593848
2018-02-28 09:00:00,1306855.9439258736
2018-02-28 10:00:00,1354163.9012308533
2018-02-28 11:00:00,1387023.1592561605
2018-02-28 12:00:00,1403528.998590818
2018-02-28 13:00:00,1402248.8686674824
2018-02-28 14:00:00,1418903.1889239906
2018-02-28 15:00:00,1419116.0273177004
2018-02-28 16:00:00,1397605.6682374324
2018-02-28 17:00:00,1368550.9025172272
2018-02-28 18:00:00,1329247.991576918
2018-02-28 19:00:00,1274470.0824431095
2018-02-28 20:00:00,1224498.605751388
2018-02-28 21:00:00,1185089.1063781886
2018-02-28 22:00:00,1142088.7828564534
2018-02-28 23:00:00,1110271.4158736514
2018-03-01 00:00:00,1074667.5233125894
2018-03-01 01:00:00,1055046.2482466854
2018-03-01 02:00:00,1036841.4510446629
2018-03-01 03:00:00,1020038.8458949388
2018-03-01 04:00:00,1005636.2534084626
2018-03-01 05:00:00,1019395.7746885055
2018-03-01 06:00:00,1033671.9825206216
2018-03-01 07:00:00,1092601.8589458426
2018-03-01 08:00:00,1202020.5868461006
2018-03-01 09:00:00,1298487.275709391
2018-03-01 10:00:00,1341933.7498090812
2018-03-01 11:00:00,1354236.4729025029
2018-03-01 12:00:00,1356957.5442110954
2018-03-01 13:00:00,1354533.0781916492
2018-03-01 14:00:00,1365841.8540823336
2018-03-01 15:00:00,1364059.9557915695
2018-03-01 16:00:00,1352783.556675308
2018-03-01 17:00:00,1322346.5598973813
2018-03-01 18:00:00,1271964.9170619266
2018-03-01 19:00:00,1227311.3932453473
2018-03-01 20:00:00,1182711.295769044
2018-03-01 21:00:00,1141346.08208623
2018-03-01 22:00:00,1109263.2636083865
2018-03-01 23:00:00,1072854.615598735
2018-03-02 00:00:00,1042841.3960922154
2018-03-02 01:00:00,1018029.8356239593
2018-03-02 02:00:00,1000625.3660558229
2018-03-02 03:00:00,999017.7804591488
2018-03-02 04:00:00,994483.2457504622
2018-03-02 05:00:00,1003588.1845429472
2018-03-02 06:00:00,1024557.0202855382
2018-03-02 07:00:00,1070064.3900059604
2018-03-02 08:00:00,1147232.6996995262
2018-03-02 09:00:00,1217991.610251647
2018-03-02 10:00:00,1256371.1152772896
2018-03-02 11:00:00,1276536.7259126427
2018-03-02 12:00:00,1283193.6435722762
2018-03-02 13:00:00,1291735.922111505
2018-03-02 14:00:00,1300286.6470959694
2018-03-02 15:00:00,1298274.630796059
2018-03-02 16:00:00,1282372.2638322145
2018-03-02 17:00:00,1257069.922099623
2018-03-02 18:00:00,1228247.2035971887
2018-03-02 19:00:00,1201869.9827518403
2018-03-02 20:00:00,1159065.904359338
2018-03-02 21:00:00,1125355.75598726
2018-03-02 22:00:00,1098862.3165209235
2018-03-02 23:00:00,1071529.9446246657
2018-03-03 00:00:00,1041306.4601045531
2018-03-03 01:00:00,1021805.6837639374
2018-03-03 02:00:00,1009033.2724528996
2018-03-03 03:00:00,1002923.173574754
2018-03-03 04:00:00,987950.0652134625
2018-03-03 05:00:00,997019.3399718951
2018-03-03 06:00:00,1002267.4599466884
2018-03-03 07:00:00,1036392.8644627351
2018-03-03 08:00:00,1102720.1029561935
2018-03-03 09:00:00,1179941.6626323473
2018-03-03 10:00:00,1233150.8123077143
2018-03-03 11:00:00,1261683.8775647765
2018-03-03 12:00:00,1258558.6734094855
2018-03-03 13:00:00,1248931.141383222
2018-03-03 14:00:00,1255608.9729975727
2018-03-03 15:00:00,1247548.782852624
2018-03-03 16:00:00,1231412.907393934
2018-03-03 17:00:00,1210354.914082952
2018-03-03 18:00:00,1187066.3245176668
2018-03-03 19:00:00,1169818.2798195444
2018-03-03 20:00:00,1141719.0417279305
2018-03-03 21:00:00,1127328.341606717
2018-03-03 22:00:00,1101078.6958510072
2018-03-03 23:00:00,1074931.135237167
2018-03-04 00:00:00,1056553.4324140903
2018-03-04 01:00:00,1037165.8409740697
2018-03-04 02:00:00,1018179.2153870872
2018-03-04 03:00:00,1003578.084425006
2018-03-04 04:00:00,995718.92210224
2018-03-04 05:00:00,990185.8710154559
2018-03-04 06:00:00,992435.9515456446
2018-03-04 07:00:00,992802.2776737595
2018-03-04 08:00:00,1018629.713832851
2018-03-04 09:00:00,1050563.4869507328
2018-03-04 10:00:00,1080457.562567856
2018-03-04 11:00:00,1100178.7497640655
2018-03-04 12:00:00,1111255.9042687346
2018-03-04 13:00:00,1105135.2935428605
2018-03-04 14:00:00,1108310.674948608
2018-03-04 15:00:00,1099008.8532936599
